3.01335000E-01	3.01404290E-01	3.01403710E-01	3.01345000E-01	7.97036960E-05	2.87982590E-07
2.97057000E-01	2.97123640E-01	2.97123070E-01	2.97068000E-01	7.78729440E-05	2.78856460E-07
2.92852000E-01	2.92917750E-01	2.92917190E-01	2.92862000E-01	7.61012690E-05	2.87957820E-07
2.88716000E-01	2.88779210E-01	2.88778650E-01	2.88726000E-01	7.42887090E-05	2.77866100E-07
2.84647000E-01	2.84710380E-01	2.84709830E-01	2.84657000E-01	7.26178490E-05	2.85827910E-07
2.80642000E-01	2.80702960E-01	2.80702420E-01	2.80652000E-01	7.10508870E-05	2.75004540E-07
2.76699000E-01	2.76760180E-01	2.76759640E-01	2.76709000E-01	6.97339280E-05	2.81355660E-07
2.72816000E-01	2.72873870E-01	2.72873340E-01	2.72825000E-01	6.85703190E-05	2.69393410E-07
2.68991000E-01	2.69049090E-01	2.69048570E-01	2.69000000E-01	6.76058210E-05	2.77243620E-07
2.65222000E-01	2.65277890E-01	2.65277370E-01	2.65232000E-01	6.66647510E-05	2.67894540E-07
2.61510000E-01	2.61566110E-01	2.61565590E-01	2.61519000E-01	6.57943590E-05	2.74171060E-07
2.57854000E-01	2.57907970E-01	2.57907460E-01	2.57863000E-01	6.48002370E-05	2.64193580E-07
2.54252000E-01	2.54306230E-01	2.54305720E-01	2.54261000E-01	6.37586970E-05	2.71471340E-07
2.50706000E-01	2.50757130E-01	2.50756630E-01	2.50714000E-01	6.24947680E-05	2.60637450E-07
2.47213000E-01	2.47265390E-01	2.47264890E-01	2.47222000E-01	6.11334690E-05	2.65966950E-07
2.43775000E-01	2.43824360E-01	2.43823880E-01	2.43783000E-01	5.95842820E-05	2.53756680E-07
2.40389000E-01	2.40438630E-01	2.40437160E-01	2.40397000E-01	5.80490670E-05	2.61263570E-07
2.37055000E-01	2.37102630E-01	2.37102190E-01	2.37063000E-01	5.64864390E-05	2.51917570E-07
2.33773000E-01	2.33819960E-01	2.33819520E-01	2.33781000E-01	5.50575860E-05	2.61202630E-07
2.30541000E-01	2.30586990E-01	2.30586550E-01	2.30549000E-01	5.37128090E-05	2.51413130E-07
2.27361000E-01	2.27406350E-01	2.27405920E-01	2.27369000E-01	5.25643740E-05	2.56775000E-07
2.24231000E-01	2.24274400E-01	2.24273970E-01	2.24238000E-01	5.15205430E-05	2.46757760E-07
2.21151000E-01	2.21194780E-01	2.21194360E-01	2.21158000E-01	5.06928220E-05	2.55387760E-07
2.18121000E-01	2.18163860E-01	2.18163440E-01	2.18129000E-01	5.00159870E-05	2.47930540E-07
2.15142000E-01	2.15184270E-01	2.15183860E-01	2.15150000E-01	4.95439080E-05	2.54046700E-07
2.12213000E-01	2.12253350E-01	2.12253920E-01	2.12221000E-01	4.91856660E-05	2.43039440E-07
2.09335000E-01	2.09375800E-01	2.09375360E-01	2.09342000E-01	4.88485970E-05	2.49329820E-07
2.06506000E-01	2.06544920E-01	2.06544490E-01	2.06513000E-01	4.83205490E-05	2.40590760E-07
2.03727000E-01	2.03766350E-01	2.03765920E-01	2.03734000E-01	4.75751960E-05	2.50308930E-07
2.00995000E-01	2.01032570E-01	2.01032140E-01	2.01002000E-01	4.65155660E-05	2.41020010E-07
1.98310000E-01	1.98347010E-01	1.98346580E-01	1.98316000E-01	4.53457530E-05	2.47293850E-07
1.95667000E-01	1.95702310E-01	1.95701890E-01	1.95674000E-01	4.41855880E-05	2.38131700E-07
1.93065000E-01	1.93101770E-01	1.93100370E-01	1.93072000E-01	4.31398650E-05	2.45499280E-07
1.90503000E-01	1.90537140E-01	1.90536760E-01	1.90509000E-01	4.23041980E-05	2.34244290E-07
1.87978000E-01	1.88012630E-01	1.88012250E-01	1.87984000E-01	4.16064930E-05	2.39942520E-07
1.85490000E-01	1.85523040E-01	1.85522670E-01	1.85496000E-01	4.09938360E-05	2.30481760E-07
1.83038000E-01	1.83071550E-01	1.83071180E-01	1.83044000E-01	4.04145820E-05	2.40670410E-07
1.80622000E-01	1.80653010E-01	1.80652650E-01	1.80628000E-01	3.98707740E-05	2.34496640E-07
1.78241000E-01	1.78273480E-01	1.78272130E-01	1.78247000E-01	3.92468590E-05	2.41996540E-07
1.75896000E-01	1.75925990E-01	1.75925660E-01	1.75901000E-01	3.85337470E-05	2.31643610E-07
1.73586000E-01	1.73616450E-01	1.73616130E-01	1.73592000E-01	3.76115300E-05	2.38155850E-07
1.71311000E-01	1.71340010E-01	1.71339680E-01	1.71316000E-01	3.64720440E-05	2.29739090E-07
1.69069000E-01	1.69099490E-01	1.69099160E-01	1.69075000E-01	3.51023540E-05	2.39540710E-07
1.66861000E-01	1.66890080E-01	1.66889760E-01	1.66867000E-01	3.36342570E-05	2.32084440E-07
1.64684000E-01	1.64713590E-01	1.64713270E-01	1.64690000E-01	3.21700760E-05	2.39193560E-07
1.62537000E-01	1.62564240E-01	1.62563930E-01	1.62542000E-01	3.09766460E-05	2.30744920E-07
1.60418000E-01	1.60446730E-01	1.60446420E-01	1.60423000E-01	3.01007080E-05	2.39151150E-07
1.58327000E-01	1.58354460E-01	1.58354150E-01	1.58332000E-01	2.97758630E-05	2.31300450E-07
1.56264000E-01	1.56291930E-01	1.56291620E-01	1.56269000E-01	2.98099930E-05	2.38280570E-07
1.54230000E-01	1.54255670E-01	1.54255370E-01	1.54235000E-01	3.02323980E-05	2.27134520E-07
1.52224000E-01	1.52251110E-01	1.52250800E-01	1.52229000E-01	3.06456630E-05	2.33974520E-07
1.50249000E-01	1.50274880E-01	1.50273590E-01	1.50254000E-01	3.09153790E-05	2.24908040E-07
1.48305000E-01	1.48330280E-01	1.48330010E-01	1.48309000E-01	3.08153480E-05	2.32477010E-07
1.46390000E-01	1.46414100E-01	1.46413830E-01	1.46395000E-01	3.03813470E-05	2.23540490E-07
1.44504000E-01	1.44528510E-01	1.44528250E-01	1.44509000E-01	2.96504140E-05	2.29263500E-07
1.42645000E-01	1.42668380E-01	1.42668120E-01	1.42650000E-01	2.89235790E-05	2.17302690E-07
